Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
laos,,,,,,,,,Recharge,,,10GB / 10 Days,,,,,TELNA-TOPUP-LAOS-10GB-10D,0.0,,9999,continue,manual,34.99,,false,false,,,,,,,,,false,,,,kg,,,
laos,,,,,,,,,Nouvelle eSIM,,,10GB / 15 Days,,,,,TELNA-NEW-LAOS-10GB-15D,0.0,,9999,continue,manual,34.99,,false,false,,,,,,,,,false,,,,kg,,,
laos,,,,,,,,,Recharge,,,10GB / 15 Days,,,,,TELNA-TOPUP-LAOS-10GB-15D,0.0,,9999,continue,manual,34.99,,false,false,,,,,,,,,false,,,,kg,,,
laos,,,,,,,,,Nouvelle eSIM,,,10GB / 30 Days,,,,,TELNA-NEW-LAOS-10GB-30D,0.0,,9999,continue,manual,37.99,,false,false,,,,,,,,,false,,,,kg,,,
laos,,,,,,,,,Recharge,,,10GB / 30 Days,,,,,TELNA-TOPUP-LAOS-10GB-30D,0.0,,9999,continue,manual,37.99,,false,false,,,,,,,,,false,,,,kg,,,
laos,,,,,,,,,Nouvelle eSIM,,,20GB / 5 Days,,,,,TELNA-NEW-LAOS-20GB-5D,0.0,,9999,continue,manual,52.99,,false,false,,,,,,,,,false,,,,kg,,,
laos,,,,,,,,,Recharge,,,20GB / 5 Days,,,,,TELNA-TOPUP-LAOS-20GB-5D,0.0,,9999,continue,manual,52.99,,false,false,,,,,,,,,false,,,,kg,,,
laos,,,,,,,,,Nouvelle eSIM,,,20GB / 10 Days,,,,,TELNA-NEW-LAOS-20GB-10D,0.0,,9999,continue,manual,53.99,,false,false,,,,,,,,,false,,,,kg,,,
laos,,,,,,,,,Recharge,,,20GB / 10 Days,,,,,TELNA-TOPUP-LAOS-20GB-10D,0.0,,9999,continue,manual,53.99,,false,false,,,,,,,,,false,,,,kg,,,
laos,,,,,,,,,Nouvelle eSIM,,,20GB / 15 Days,,,,,TELNA-NEW-LAOS-20GB-15D,0.0,,9999,continue,manual,54.99,,false,false,,,,,,,,,false,,,,kg,,,
laos,,,,,,,,,Recharge,,,20GB / 15 Days,,,,,TELNA-TOPUP-LAOS-20GB-15D,0.0,,9999,continue,manual,54.99,,false,false,,,,,,,,,false,,,,kg,,,
laos,,,,,,,,,Nouvelle eSIM,,,20GB / 30 Days,,,,,TELNA-NEW-LAOS-20GB-30D,0.0,,9999,continue,manual,58.99,,false,false,,,,,,,,,false,,,,kg,,,
laos,,,,,,,,,Recharge,,,20GB / 30 Days,,,,,TELNA-TOPUP-LAOS-20GB-30D,0.0,,9999,continue,manual,58.99,,false,false,,,,,,,,,false,,,,kg,,,
kyrgyzstan,Kyrgyzstan,"<p>Travel eSIM data plan for Kyrgyzstan.</p>
<p>If you already have a Telna eSIM from us, this purchase will be added as a top-up to your existing eSIM. If this is your first purchase, we will email your QR code after payment.</p>",Quebec eSIM,,eSIM,"eSIM, Kyrgyzstan, Telna",false,Type de forfait,Nouvelle eSIM,,Forfait,1GB / 5 Days,,,,,TELNA-NEW-KYRGYZSTAN-1GB-5D,0.0,,9999,continue,manual,3.99,,false,false,,,,,,,,,false,,,,kg,,,active
kyrgyzstan,,,,,,,false,,Recharge,,,1GB / 5 Days,,,,,TELNA-TOPUP-KYRGYZSTAN-1GB-5D,0.0,,9999,continue,manual,3.99,,false,false,,,,,,,,,false,,,,kg,,,
kyrgyzstan,,,,,,,,,Nouvelle eSIM,,,1GB / 10 Days,,,,,TELNA-NEW-KYRGYZSTAN-1GB-10D,0.0,,9999,continue,manual,4.99,,false,false,,,,,,,,,false,,,,kg,,,
kyrgyzstan,,,,,,,,,Recharge,,,1GB / 10 Days,,,,,TELNA-TOPUP-KYRGYZSTAN-1GB-10D,0.0,,9999,continue,manual,4.99,,false,false,,,,,,,,,false,,,,kg,,,
kyrgyzstan,,,,,,,,,Nouvelle eSIM,,,1GB / 15 Days,,,,,TELNA-NEW-KYRGYZSTAN-1GB-15D,0.0,,9999,continue,manual,4.99,,false,false,,,,,,,,,false,,,,kg,,,
kyrgyzstan,,,,,,,,,Recharge,,,1GB / 15 Days,,,,,TELNA-TOPUP-KYRGYZSTAN-1GB-15D,0.0,,9999,continue,manual,4.99,,false,false,,,,,,,,,false,,,,kg,,,
kyrgyzstan,,,,,,,,,Nouvelle eSIM,,,1GB / 30 Days,,,,,TELNA-NEW-KYRGYZSTAN-1GB-30D,0.0,,9999,continue,manual,7.99,,false,false,,,,,,,,,false,,,,kg,,,
kyrgyzstan,,,,,,,,,Recharge,,,1GB / 30 Days,,,,,TELNA-TOPUP-KYRGYZSTAN-1GB-30D,0.0,,9999,continue,manual,7.99,,false,false,,,,,,,,,false,,,,kg,,,
kyrgyzstan,,,,,,,,,Nouvelle eSIM,,,3GB / 5 Days,,,,,TELNA-NEW-KYRGYZSTAN-3GB-5D,0.0,,9999,continue,manual,4.99,,false,false,,,,,,,,,false,,,,kg,,,
kyrgyzstan,,,,,,,,,Recharge,,,3GB / 5 Days,,,,,TELNA-TOPUP-KYRGYZSTAN-3GB-5D,0.0,,9999,continue,manual,4.99,,false,false,,,,,,,,,false,,,,kg,,,
kyrgyzstan,,,,,,,,,Nouvelle eSIM,,,3GB / 10 Days,,,,,TELNA-NEW-KYRGYZSTAN-3GB-10D,0.0,,9999,continue,manual,5.99,,false,false,,,,,,,,,false,,,,kg,,,
kyrgyzstan,,,,,,,,,Recharge,,,3GB / 10 Days,,,,,TELNA-TOPUP-KYRGYZSTAN-3GB-10D,0.0,,9999,continue,manual,5.99,,false,false,,,,,,,,,false,,,,kg,,,
kyrgyzstan,,,,,,,,,Nouvelle eSIM,,,3GB / 15 Days,,,,,TELNA-NEW-KYRGYZSTAN-3GB-15D,0.0,,9999,continue,manual,6.99,,false,false,,,,,,,,,false,,,,kg,,,
kyrgyzstan,,,,,,,,,Recharge,,,3GB / 15 Days,,,,,TELNA-TOPUP-KYRGYZSTAN-3GB-15D,0.0,,9999,continue,manual,6.99,,false,false,,,,,,,,,false,,,,kg,,,
kyrgyzstan,,,,,,,,,Nouvelle eSIM,,,3GB / 30 Days,,,,,TELNA-NEW-KYRGYZSTAN-3GB-30D,0.0,,9999,continue,manual,8.99,,false,false,,,,,,,,,false,,,,kg,,,
kyrgyzstan,,,,,,,,,Recharge,,,3GB / 30 Days,,,,,TELNA-TOPUP-KYRGYZSTAN-3GB-30D,0.0,,9999,continue,manual,8.99,,false,false,,,,,,,,,false,,,,kg,,,
kyrgyzstan,,,,,,,,,Nouvelle eSIM,,,5GB / 5 Days,,,,,TELNA-NEW-KYRGYZSTAN-5GB-5D,0.0,,9999,continue,manual,5.99,,false,false,,,,,,,,,false,,,,kg,,,
kyrgyzstan,,,,,,,,,Recharge,,,5GB / 5 Days,,,,,TELNA-TOPUP-KYRGYZSTAN-5GB-5D,0.0,,9999,continue,manual,5.99,,false,false,,,,,,,,,false,,,,kg,,,
kyrgyzstan,,,,,,,,,Nouvelle eSIM,,,5GB / 10 Days,,,,,TELNA-NEW-KYRGYZSTAN-5GB-10D,0.0,,9999,continue,manual,6.99,,false,false,,,,,,,,,false,,,,kg,,,
kyrgyzstan,,,,,,,,,Recharge,,,5GB / 10 Days,,,,,TELNA-TOPUP-KYRGYZSTAN-5GB-10D,0.0,,9999,continue,manual,6.99,,false,false,,,,,,,,,false,,,,kg,,,
kyrgyzstan,,,,,,,,,Nouvelle eSIM,,,5GB / 15 Days,,,,,TELNA-NEW-KYRGYZSTAN-5GB-15D,0.0,,9999,continue,manual,7.99,,false,false,,,,,,,,,false,,,,kg,,,
kyrgyzstan,,,,,,,,,Recharge,,,5GB / 15 Days,,,,,TELNA-TOPUP-KYRGYZSTAN-5GB-15D,0.0,,9999,continue,manual,7.99,,false,false,,,,,,,,,false,,,,kg,,,
kyrgyzstan,,,,,,,,,Nouvelle eSIM,,,5GB / 30 Days,,,,,TELNA-NEW-KYRGYZSTAN-5GB-30D,0.0,,9999,continue,manual,9.99,,false,false,,,,,,,,,false,,,,kg,,,
kyrgyzstan,,,,,,,,,Recharge,,,5GB / 30 Days,,,,,TELNA-TOPUP-KYRGYZSTAN-5GB-30D,0.0,,9999,continue,manual,9.99,,false,false,,,,,,,,,false,,,,kg,,,
kyrgyzstan,,,,,,,,,Nouvelle eSIM,,,10GB / 5 Days,,,,,TELNA-NEW-KYRGYZSTAN-10GB-5D,0.0,,9999,continue,manual,12.99,,false,false,,,,,,,,,false,,,,kg,,,
kyrgyzstan,,,,,,,,,Recharge,,,10GB / 5 Days,,,,,TELNA-TOPUP-KYRGYZSTAN-10GB-5D,0.0,,9999,continue,manual,12.99,,false,false,,,,,,,,,false,,,,kg,,,
kyrgyzstan,,,,,,,,,Nouvelle eSIM,,,10GB / 10 Days,,,,,TELNA-NEW-KYRGYZSTAN-10GB-10D,0.0,,9999,continue,manual,13.99,,false,false,,,,,,,,,false,,,,kg,,,
kyrgyzstan,,,,,,,,,Recharge,,,10GB / 10 Days,,,,,TELNA-TOPUP-KYRGYZSTAN-10GB-10D,0.0,,9999,continue,manual,13.99,,false,false,,,,,,,,,false,,,,kg,,,
kyrgyzstan,,,,,,,,,Nouvelle eSIM,,,10GB / 15 Days,,,,,TELNA-NEW-KYRGYZSTAN-10GB-15D,0.0,,9999,continue,manual,14.99,,false,false,,,,,,,,,false,,,,kg,,,
kyrgyzstan,,,,,,,,,Recharge,,,10GB / 15 Days,,,,,TELNA-TOPUP-KYRGYZSTAN-10GB-15D,0.0,,9999,continue,manual,14.99,,false,false,,,,,,,,,false,,,,kg,,,
kyrgyzstan,,,,,,,,,Nouvelle eSIM,,,10GB / 30 Days,,,,,TELNA-NEW-KYRGYZSTAN-10GB-30D,0.0,,9999,continue,manual,16.99,,false,false,,,,,,,,,false,,,,kg,,,
kyrgyzstan,,,,,,,,,Recharge,,,10GB / 30 Days,,,,,TELNA-TOPUP-KYRGYZSTAN-10GB-30D,0.0,,9999,continue,manual,16.99,,false,false,,,,,,,,,false,,,,kg,,,
kyrgyzstan,,,,,,,,,Nouvelle eSIM,,,20GB / 5 Days,,,,,TELNA-NEW-KYRGYZSTAN-20GB-5D,0.0,,9999,continue,manual,23.99,,false,false,,,,,,,,,false,,,,kg,,,
kyrgyzstan,,,,,,,,,Recharge,,,20GB / 5 Days,,,,,TELNA-TOPUP-KYRGYZSTAN-20GB-5D,0.0,,9999,continue,manual,23.99,,false,false,,,,,,,,,false,,,,kg,,,
kyrgyzstan,,,,,,,,,Nouvelle eSIM,,,20GB / 10 Days,,,,,TELNA-NEW-KYRGYZSTAN-20GB-10D,0.0,,9999,continue,manual,24.99,,false,false,,,,,,,,,false,,,,kg,,,
kyrgyzstan,,,,,,,,,Recharge,,,20GB / 10 Days,,,,,TELNA-TOPUP-KYRGYZSTAN-20GB-10D,0.0,,9999,continue,manual,24.99,,false,false,,,,,,,,,false,,,,kg,,,
kyrgyzstan,,,,,,,,,Nouvelle eSIM,,,20GB / 15 Days,,,,,TELNA-NEW-KYRGYZSTAN-20GB-15D,0.0,,9999,continue,manual,24.99,,false,false,,,,,,,,,false,,,,kg,,,
kyrgyzstan,,,,,,,,,Recharge,,,20GB / 15 Days,,,,,TELNA-TOPUP-KYRGYZSTAN-20GB-15D,0.0,,9999,continue,manual,24.99,,false,false,,,,,,,,,false,,,,kg,,,
kyrgyzstan,,,,,,,,,Nouvelle eSIM,,,20GB / 30 Days,,,,,TELNA-NEW-KYRGYZSTAN-20GB-30D,0.0,,9999,continue,manual,27.99,,false,false,,,,,,,,,false,,,,kg,,,
kyrgyzstan,,,,,,,,,Recharge,,,20GB / 30 Days,,,,,TELNA-TOPUP-KYRGYZSTAN-20GB-30D,0.0,,9999,continue,manual,27.99,,false,false,,,,,,,,,false,,,,kg,,,
kuwait,Kuwait,"<p>Travel eSIM data plan for Kuwait.</p>
<p>If you already have a Telna eSIM from us, this purchase will be added as a top-up to your existing eSIM. If this is your first purchase, we will email your QR code after payment.</p>",Quebec eSIM,,eSIM,"eSIM, Kuwait, Telna",false,Type de forfait,Nouvelle eSIM,,Forfait,1GB / 5 Days,,,,,TELNA-NEW-KUWAIT-1GB-5D,0.0,,9999,continue,manual,3.99,,false,false,,,,,,,,,false,,,,kg,,,active
kuwait,,,,,,,false,,Recharge,,,1GB / 5 Days,,,,,TELNA-TOPUP-KUWAIT-1GB-5D,0.0,,9999,continue,manual,3.99,,false,false,,,,,,,,,false,,,,kg,,,
kuwait,,,,,,,,,Nouvelle eSIM,,,1GB / 10 Days,,,,,TELNA-NEW-KUWAIT-1GB-10D,0.0,,9999,continue,manual,4.99,,false,false,,,,,,,,,false,,,,kg,,,
kuwait,,,,,,,,,Recharge,,,1GB / 10 Days,,,,,TELNA-TOPUP-KUWAIT-1GB-10D,0.0,,9999,continue,manual,4.99,,false,false,,,,,,,,,false,,,,kg,,,
kuwait,,,,,,,,,Nouvelle eSIM,,,1GB / 15 Days,,,,,TELNA-NEW-KUWAIT-1GB-15D,0.0,,9999,continue,manual,4.99,,false,false,,,,,,,,,false,,,,kg,,,
kuwait,,,,,,,,,Recharge,,,1GB / 15 Days,,,,,TELNA-TOPUP-KUWAIT-1GB-15D,0.0,,9999,continue,manual,4.99,,false,false,,,,,,,,,false,,,,kg,,,
kuwait,,,,,,,,,Nouvelle eSIM,,,1GB / 30 Days,,,,,TELNA-NEW-KUWAIT-1GB-30D,0.0,,9999,continue,manual,7.99,,false,false,,,,,,,,,false,,,,kg,,,
kuwait,,,,,,,,,Recharge,,,1GB / 30 Days,,,,,TELNA-TOPUP-KUWAIT-1GB-30D,0.0,,9999,continue,manual,7.99,,false,false,,,,,,,,,false,,,,kg,,,
kuwait,,,,,,,,,Nouvelle eSIM,,,3GB / 5 Days,,,,,TELNA-NEW-KUWAIT-3GB-5D,0.0,,9999,continue,manual,9.99,,false,false,,,,,,,,,false,,,,kg,,,
kuwait,,,,,,,,,Recharge,,,3GB / 5 Days,,,,,TELNA-TOPUP-KUWAIT-3GB-5D,0.0,,9999,continue,manual,9.99,,false,false,,,,,,,,,false,,,,kg,,,
kuwait,,,,,,,,,Nouvelle eSIM,,,3GB / 10 Days,,,,,TELNA-NEW-KUWAIT-3GB-10D,0.0,,9999,continue,manual,10.99,,false,false,,,,,,,,,false,,,,kg,,,
kuwait,,,,,,,,,Recharge,,,3GB / 10 Days,,,,,TELNA-TOPUP-KUWAIT-3GB-10D,0.0,,9999,continue,manual,10.99,,false,false,,,,,,,,,false,,,,kg,,,
kuwait,,,,,,,,,Nouvelle eSIM,,,3GB / 15 Days,,,,,TELNA-NEW-KUWAIT-3GB-15D,0.0,,9999,continue,manual,11.99,,false,false,,,,,,,,,false,,,,kg,,,
kuwait,,,,,,,,,Recharge,,,3GB / 15 Days,,,,,TELNA-TOPUP-KUWAIT-3GB-15D,0.0,,9999,continue,manual,11.99,,false,false,,,,,,,,,false,,,,kg,,,
kuwait,,,,,,,,,Nouvelle eSIM,,,3GB / 30 Days,,,,,TELNA-NEW-KUWAIT-3GB-30D,0.0,,9999,continue,manual,13.99,,false,false,,,,,,,,,false,,,,kg,,,
kuwait,,,,,,,,,Recharge,,,3GB / 30 Days,,,,,TELNA-TOPUP-KUWAIT-3GB-30D,0.0,,9999,continue,manual,13.99,,false,false,,,,,,,,,false,,,,kg,,,
kuwait,,,,,,,,,Nouvelle eSIM,,,5GB / 5 Days,,,,,TELNA-NEW-KUWAIT-5GB-5D,0.0,,9999,continue,manual,7.99,,false,false,,,,,,,,,false,,,,kg,,,
kuwait,,,,,,,,,Recharge,,,5GB / 5 Days,,,,,TELNA-TOPUP-KUWAIT-5GB-5D,0.0,,9999,continue,manual,7.99,,false,false,,,,,,,,,false,,,,kg,,,
kuwait,,,,,,,,,Nouvelle eSIM,,,5GB / 10 Days,,,,,TELNA-NEW-KUWAIT-5GB-10D,0.0,,9999,continue,manual,8.99,,false,false,,,,,,,,,false,,,,kg,,,
kuwait,,,,,,,,,Recharge,,,5GB / 10 Days,,,,,TELNA-TOPUP-KUWAIT-5GB-10D,0.0,,9999,continue,manual,8.99,,false,false,,,,,,,,,false,,,,kg,,,
kuwait,,,,,,,,,Nouvelle eSIM,,,5GB / 15 Days,,,,,TELNA-NEW-KUWAIT-5GB-15D,0.0,,9999,continue,manual,9.99,,false,false,,,,,,,,,false,,,,kg,,,
kuwait,,,,,,,,,Recharge,,,5GB / 15 Days,,,,,TELNA-TOPUP-KUWAIT-5GB-15D,0.0,,9999,continue,manual,9.99,,false,false,,,,,,,,,false,,,,kg,,,
kuwait,,,,,,,,,Nouvelle eSIM,,,5GB / 30 Days,,,,,TELNA-NEW-KUWAIT-5GB-30D,0.0,,9999,continue,manual,11.99,,false,false,,,,,,,,,false,,,,kg,,,
kuwait,,,,,,,,,Recharge,,,5GB / 30 Days,,,,,TELNA-TOPUP-KUWAIT-5GB-30D,0.0,,9999,continue,manual,11.99,,false,false,,,,,,,,,false,,,,kg,,,
kuwait,,,,,,,,,Nouvelle eSIM,,,10GB / 5 Days,,,,,TELNA-NEW-KUWAIT-10GB-5D,0.0,,9999,continue,manual,14.99,,false,false,,,,,,,,,false,,,,kg,,,
kuwait,,,,,,,,,Recharge,,,10GB / 5 Days,,,,,TELNA-TOPUP-KUWAIT-10GB-5D,0.0,,9999,continue,manual,14.99,,false,false,,,,,,,,,false,,,,kg,,,
kuwait,,,,,,,,,Nouvelle eSIM,,,10GB / 10 Days,,,,,TELNA-NEW-KUWAIT-10GB-10D,0.0,,9999,continue,manual,15.99,,false,false,,,,,,,,,false,,,,kg,,,
kuwait,,,,,,,,,Recharge,,,10GB / 10 Days,,,,,TELNA-TOPUP-KUWAIT-10GB-10D,0.0,,9999,continue,manual,15.99,,false,false,,,,,,,,,false,,,,kg,,,
kuwait,,,,,,,,,Nouvelle eSIM,,,10GB / 15 Days,,,,,TELNA-NEW-KUWAIT-10GB-15D,0.0,,9999,continue,manual,16.99,,false,false,,,,,,,,,false,,,,kg,,,
kuwait,,,,,,,,,Recharge,,,10GB / 15 Days,,,,,TELNA-TOPUP-KUWAIT-10GB-15D,0.0,,9999,continue,manual,16.99,,false,false,,,,,,,,,false,,,,kg,,,
kuwait,,,,,,,,,Nouvelle eSIM,,,10GB / 30 Days,,,,,TELNA-NEW-KUWAIT-10GB-30D,0.0,,9999,continue,manual,18.99,,false,false,,,,,,,,,false,,,,kg,,,
kuwait,,,,,,,,,Recharge,,,10GB / 30 Days,,,,,TELNA-TOPUP-KUWAIT-10GB-30D,0.0,,9999,continue,manual,18.99,,false,false,,,,,,,,,false,,,,kg,,,
kuwait,,,,,,,,,Nouvelle eSIM,,,20GB / 5 Days,,,,,TELNA-NEW-KUWAIT-20GB-5D,0.0,,9999,continue,manual,24.99,,false,false,,,,,,,,,false,,,,kg,,,
kuwait,,,,,,,,,Recharge,,,20GB / 5 Days,,,,,TELNA-TOPUP-KUWAIT-20GB-5D,0.0,,9999,continue,manual,24.99,,false,false,,,,,,,,,false,,,,kg,,,
kuwait,,,,,,,,,Nouvelle eSIM,,,20GB / 10 Days,,,,,TELNA-NEW-KUWAIT-20GB-10D,0.0,,9999,continue,manual,25.99,,false,false,,,,,,,,,false,,,,kg,,,
kuwait,,,,,,,,,Recharge,,,20GB / 10 Days,,,,,TELNA-TOPUP-KUWAIT-20GB-10D,0.0,,9999,continue,manual,25.99,,false,false,,,,,,,,,false,,,,kg,,,
kuwait,,,,,,,,,Nouvelle eSIM,,,20GB / 15 Days,,,,,TELNA-NEW-KUWAIT-20GB-15D,0.0,,9999,continue,manual,26.99,,false,false,,,,,,,,,false,,,,kg,,,
kuwait,,,,,,,,,Recharge,,,20GB / 15 Days,,,,,TELNA-TOPUP-KUWAIT-20GB-15D,0.0,,9999,continue,manual,26.99,,false,false,,,,,,,,,false,,,,kg,,,
kuwait,,,,,,,,,Nouvelle eSIM,,,20GB / 30 Days,,,,,TELNA-NEW-KUWAIT-20GB-30D,0.0,,9999,continue,manual,28.99,,false,false,,,,,,,,,false,,,,kg,,,
kuwait,,,,,,,,,Recharge,,,20GB / 30 Days,,,,,TELNA-TOPUP-KUWAIT-20GB-30D,0.0,,9999,continue,manual,28.99,,false,false,,,,,,,,,false,,,,kg,,,
kiribati,Kiribati,"<p>Travel eSIM data plan for Kiribati.</p>
<p>If you already have a Telna eSIM from us, this purchase will be added as a top-up to your existing eSIM. If this is your first purchase, we will email your QR code after payment.</p>",Quebec eSIM,,eSIM,"eSIM, Kiribati, Telna",false,Type de forfait,Nouvelle eSIM,,Forfait,1GB / 5 Days,,,,,TELNA-NEW-KIRIBATI-1GB-5D,0.0,,9999,continue,manual,48.99,,false,false,,,,,,,,,false,,,,kg,,,active
kiribati,,,,,,,false,,Recharge,,,1GB / 5 Days,,,,,TELNA-TOPUP-KIRIBATI-1GB-5D,0.0,,9999,continue,manual,48.99,,false,false,,,,,,,,,false,,,,kg,,,
kiribati,,,,,,,,,Nouvelle eSIM,,,1GB / 10 Days,,,,,TELNA-NEW-KIRIBATI-1GB-10D,0.0,,9999,continue,manual,49.99,,false,false,,,,,,,,,false,,,,kg,,,
kiribati,,,,,,,,,Recharge,,,1GB / 10 Days,,,,,TELNA-TOPUP-KIRIBATI-1GB-10D,0.0,,9999,continue,manual,49.99,,false,false,,,,,,,,,false,,,,kg,,,
kiribati,,,,,,,,,Nouvelle eSIM,,,1GB / 15 Days,,,,,TELNA-NEW-KIRIBATI-1GB-15D,0.0,,9999,continue,manual,49.99,,false,false,,,,,,,,,false,,,,kg,,,
kiribati,,,,,,,,,Recharge,,,1GB / 15 Days,,,,,TELNA-TOPUP-KIRIBATI-1GB-15D,0.0,,9999,continue,manual,49.99,,false,false,,,,,,,,,false,,,,kg,,,
kiribati,,,,,,,,,Nouvelle eSIM,,,1GB / 30 Days,,,,,TELNA-NEW-KIRIBATI-1GB-30D,0.0,,9999,continue,manual,54.99,,false,false,,,,,,,,,false,,,,kg,,,
kiribati,,,,,,,,,Recharge,,,1GB / 30 Days,,,,,TELNA-TOPUP-KIRIBATI-1GB-30D,0.0,,9999,continue,manual,54.99,,false,false,,,,,,,,,false,,,,kg,,,
kiribati,,,,,,,,,Nouvelle eSIM,,,3GB / 5 Days,,,,,TELNA-NEW-KIRIBATI-3GB-5D,0.0,,9999,continue,manual,134.99,,false,false,,,,,,,,,false,,,,kg,,,
kiribati,,,,,,,,,Recharge,,,3GB / 5 Days,,,,,TELNA-TOPUP-KIRIBATI-3GB-5D,0.0,,9999,continue,manual,134.99,,false,false,,,,,,,,,false,,,,kg,,,
kiribati,,,,,,,,,Nouvelle eSIM,,,3GB / 10 Days,,,,,TELNA-NEW-KIRIBATI-3GB-10D,0.0,,9999,continue,manual,134.99,,false,false,,,,,,,,,false,,,,kg,,,
kiribati,,,,,,,,,Recharge,,,3GB / 10 Days,,,,,TELNA-TOPUP-KIRIBATI-3GB-10D,0.0,,9999,continue,manual,134.99,,false,false,,,,,,,,,false,,,,kg,,,
kiribati,,,,,,,,,Nouvelle eSIM,,,3GB / 15 Days,,,,,TELNA-NEW-KIRIBATI-3GB-15D,0.0,,9999,continue,manual,134.99,,false,false,,,,,,,,,false,,,,kg,,,
kiribati,,,,,,,,,Recharge,,,3GB / 15 Days,,,,,TELNA-TOPUP-KIRIBATI-3GB-15D,0.0,,9999,continue,manual,134.99,,false,false,,,,,,,,,false,,,,kg,,,
kiribati,,,,,,,,,Nouvelle eSIM,,,3GB / 30 Days,,,,,TELNA-NEW-KIRIBATI-3GB-30D,0.0,,9999,continue,manual,139.99,,false,false,,,,,,,,,false,,,,kg,,,
kiribati,,,,,,,,,Recharge,,,3GB / 30 Days,,,,,TELNA-TOPUP-KIRIBATI-3GB-30D,0.0,,9999,continue,manual,139.99,,false,false,,,,,,,,,false,,,,kg,,,
kiribati,,,,,,,,,Nouvelle eSIM,,,5GB / 5 Days,,,,,TELNA-NEW-KIRIBATI-5GB-5D,0.0,,9999,continue,manual,224.99,,false,false,,,,,,,,,false,,,,kg,,,
kiribati,,,,,,,,,Recharge,,,5GB / 5 Days,,,,,TELNA-TOPUP-KIRIBATI-5GB-5D,0.0,,9999,continue,manual,224.99,,false,false,,,,,,,,,false,,,,kg,,,
kiribati,,,,,,,,,Nouvelle eSIM,,,5GB / 10 Days,,,,,TELNA-NEW-KIRIBATI-5GB-10D,0.0,,9999,continue,manual,224.99,,false,false,,,,,,,,,false,,,,kg,,,
kiribati,,,,,,,,,Recharge,,,5GB / 10 Days,,,,,TELNA-TOPUP-KIRIBATI-5GB-10D,0.0,,9999,continue,manual,224.99,,false,false,,,,,,,,,false,,,,kg,,,
kiribati,,,,,,,,,Nouvelle eSIM,,,5GB / 15 Days,,,,,TELNA-NEW-KIRIBATI-5GB-15D,0.0,,9999,continue,manual,224.99,,false,false,,,,,,,,,false,,,,kg,,,
kiribati,,,,,,,,,Recharge,,,5GB / 15 Days,,,,,TELNA-TOPUP-KIRIBATI-5GB-15D,0.0,,9999,continue,manual,224.99,,false,false,,,,,,,,,false,,,,kg,,,
kiribati,,,,,,,,,Nouvelle eSIM,,,5GB / 30 Days,,,,,TELNA-NEW-KIRIBATI-5GB-30D,0.0,,9999,continue,manual,229.99,,false,false,,,,,,,,,false,,,,kg,,,
kiribati,,,,,,,,,Recharge,,,5GB / 30 Days,,,,,TELNA-TOPUP-KIRIBATI-5GB-30D,0.0,,9999,continue,manual,229.99,,false,false,,,,,,,,,false,,,,kg,,,
kenya,Kenya,"<p>Travel eSIM data plan for Kenya.</p>
<p>If you already have a Telna eSIM from us, this purchase will be added as a top-up to your existing eSIM. If this is your first purchase, we will email your QR code after payment.</p>",Quebec eSIM,,eSIM,"eSIM, Kenya, Telna",false,Type de forfait,Nouvelle eSIM,,Forfait,1GB / 5 Days,,,,,TELNA-NEW-KENYA-1GB-5D,0.0,,9999,continue,manual,4.99,,false,false,,,,,,,,,false,,,,kg,,,active
kenya,,,,,,,false,,Recharge,,,1GB / 5 Days,,,,,TELNA-TOPUP-KENYA-1GB-5D,0.0,,9999,continue,manual,4.99,,false,false,,,,,,,,,false,,,,kg,,,
kenya,,,,,,,,,Nouvelle eSIM,,,1GB / 10 Days,,,,,TELNA-NEW-KENYA-1GB-10D,0.0,,9999,continue,manual,5.99,,false,false,,,,,,,,,false,,,,kg,,,
kenya,,,,,,,,,Recharge,,,1GB / 10 Days,,,,,TELNA-TOPUP-KENYA-1GB-10D,0.0,,9999,continue,manual,5.99,,false,false,,,,,,,,,false,,,,kg,,,
kenya,,,,,,,,,Nouvelle eSIM,,,1GB / 15 Days,,,,,TELNA-NEW-KENYA-1GB-15D,0.0,,9999,continue,manual,6.99,,false,false,,,,,,,,,false,,,,kg,,,
kenya,,,,,,,,,Recharge,,,1GB / 15 Days,,,,,TELNA-TOPUP-KENYA-1GB-15D,0.0,,9999,continue,manual,6.99,,false,false,,,,,,,,,false,,,,kg,,,
kenya,,,,,,,,,Nouvelle eSIM,,,1GB / 30 Days,,,,,TELNA-NEW-KENYA-1GB-30D,0.0,,9999,continue,manual,8.99,,false,false,,,,,,,,,false,,,,kg,,,
