Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Google: Custom Product (product.metafields.mm-google-shopping.custom_product),Color (product.metafields.shopify.color-pattern),Currency (product.metafields.shopify.currency),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Included / Canada,Price / Canada,Compare At Price / Canada,Included / International,Price / International,Compare At Price / International,Included / États-Unis,Price / États-Unis,Compare At Price / États-Unis,Status
kosovo,,,,,,,,,3 Gb / 15 jours,,,,,,,,,0.0,,0,continue,manual,19.95,,false,true,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,,,,
kosovo,,,,,,,,,5Gb / 30 jours,,,,,,,,,0.0,,0,continue,manual,29.95,,false,true,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,,,,
kosovo,,,,,,,,,10Gb / 30 jours,,,,,,,,,0.0,,0,continue,manual,48.95,,false,true,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,,,,
kosovo,,,,,,,,,20Gb / 30 jours,,,,,,,,,0.0,,0,continue,manual,86.95,,false,true,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,,,,
laos,Laos,"<p><strong>Type de forfait</strong><em><strong> :  eSIM de données. Aucun numéro de téléphone attribué.</strong></em></p>
<p><strong>Période d'achat : <em>30 jours avant l'activation maximum</em></strong></p>
<p><strong>Début de la période de validité : <em>Première connexion au réseau de destination</em></strong></p>
<p><strong>Appareils compatible : <em>Voir la liste <a rel=""noopener"" title=""Appareils compatibles eSIM"" href=""https://quebecesim.ca/pages/appareils-compatibles"" target=""_blank"">ici</a></em></strong></p>
<p><strong>Rechargeable :<em> Oui</em></strong></p>
<p><strong>Point d'accès Wifi : <em>Oui</em></strong></p>
<p><strong>   <img src=""https://cdn.shopify.com/s/files/1/0646/4038/5102/files/telecharger_51.png?v=1769077720"" alt="""" width=""41"" height=""20"">    <img src=""https://cdn.shopify.com/s/files/1/0646/4038/5102/files/4g.webp?v=1765312682"" alt="""" width=""35"" height=""35""></strong></p>
<h5>* Illimité MAX : 3Gb par jour. 1MB par secondes après le dépassement de 3Gb. Se renouvelle à chaque jour.</h5>",Québec eSim,Electronics > Communications > Telephony > Mobile & Smart Phone Accessories > Mobile Phone Pre-Paid Cards & SIM Cards,Carte eSim,"",true,Types de forfaits,Forfaits eSIM,,Forfaits disponibles,1 Gb / 10 jours,,,,,,0.0,,0,continue,manual,18.95,,false,true,,,,,,https://cdn.shopify.com/s/files/1/0646/4038/5102/files/laos.png?v=1770057538,1,"",false,Quebecesim / Forfaits eSIM pour vos voyages!,"Quebecesim.ca : Découvrez l'ensemble des forfaits eSIM pour plus de 150 destinations avec Québecesim! Forfaits mondials, régions du monde et par pays.",6030,,,,,,,,,,,,rouge,,,kg,,,true,,,true,,,true,,,active
laos,,,,,,,,,Forfaits eSIM,,,3Gb / 15 jours,,,,,,0.0,,0,continue,manual,38.95,,false,true,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,,,,
laos,,,,,,,,,Forfaits eSIM,,,5Gb / 30 jours,,,,,,0.0,,0,continue,manual,60.95,,false,true,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,,,,
laos,,,,,,,,,Forfaits eSIM,,,10Gb / 30 jours,,,,,,0.0,,0,continue,manual,98.95,,false,true,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,,,,
laos,,,,,,,,,Forfaits eSIM,,,20Gb / 30 jours,,,,,,0.0,,0,continue,manual,158.95,,false,true,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,,,,
laos,,,,,,,,,Recharges eSIM,,,1 Gb / 10 jours,,,,,,0.0,,0,continue,manual,18.95,,false,true,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,,,,
laos,,,,,,,,,Recharges eSIM,,,3Gb / 15 jours,,,,,,0.0,,0,continue,manual,38.95,,false,true,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,,,,
laos,,,,,,,,,Recharges eSIM,,,5Gb / 30 jours,,,,,,0.0,,0,continue,manual,60.95,,false,true,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,,,,
laos,,,,,,,,,Recharges eSIM,,,10Gb / 30 jours,,,,,,0.0,,0,continue,manual,98.95,,false,true,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,,,,
laos,,,,,,,,,Recharges eSIM,,,20Gb / 30 jours,,,,,,0.0,,0,continue,manual,158.95,,false,true,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,,,,
lituanie,Lituanie,"<p><strong>Type de forfait</strong><em><strong> :  eSIM de données. Aucun numéro de téléphone attribué.</strong></em></p>
<p><strong>Période d'achat : <em>30 jours avant l'activation maximum</em></strong></p>
<p><strong>Début de la période de validité : <em>Première connexion au réseau de destination</em></strong></p>
<p><strong>Appareils compatible : <em>Voir la liste <a rel=""noopener"" title=""Appareils compatibles eSIM"" href=""https://quebecesim.ca/pages/appareils-compatibles"" target=""_blank"">ici</a></em></strong></p>
<p><strong>Rechargeable :<em> Oui</em></strong></p>
<p><strong>Point d'accès Wifi : <em>Oui</em></strong></p>
<p><strong>       </strong></p>
<h5>* Illimité MAX : 3Gb par jour. 1MB par secondes après le dépassement de 3Gb. Se renouvelle à chaque jour.</h5>",Québec eSim,Electronics > Communications > Telephony > Mobile & Smart Phone Accessories > Mobile Phone Pre-Paid Cards & SIM Cards,Carte eSim,"",true,Autres forfaits,1 Gb / 10 jours,,,,,,,,,0.0,,0,continue,manual,7.95,,false,true,,,,,,https://cdn.shopify.com/s/files/1/0646/4038/5102/files/world_d355f6be-7be5-496e-b653-7bc13ad0daa1.png?v=1770057674,1,"",false,Quebecesim / Forfaits eSIM pour vos voyages!,"Quebecesim.ca : Découvrez l'ensemble des forfaits eSIM pour plus de 150 destinations avec Québecesim! Forfaits mondials, régions du monde et par pays.",6030,,,,,,,,,,,,rouge,,,kg,,,true,,,true,,,true,,,active
lituanie,,,,,,,,,5 Gb   / 15 jours,,,,,,,,,0.0,,0,continue,manual,12.95,,false,true,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,,,,
lituanie,,,,,,,,,5Gb / 30 jours,,,,,,,,,0.0,,0,continue,manual,12.95,,false,true,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,,,,
lituanie,,,,,,,,,10Gb / 30 jours,,,,,,,,,0.0,,0,continue,manual,19.95,,false,true,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,,,,
lituanie,,,,,,,,,20Gb / 30 jours,,,,,,,,,0.0,,0,continue,manual,26.95,,false,true,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,,,,
lituanie,,,,,,,,,Illimité MAX   / 15 jours*,,,,,,,,,0.0,,0,continue,manual,70.95,,false,true,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,,,,
lituanie,,,,,,,,,Illimité MAX  / 30 jours*,,,,,,,,,0.0,,0,continue,manual,103.95,,false,true,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,,,,
luxembourg,Luxembourg,"<p><strong>Type de forfait</strong><em><strong> :  eSIM de données. Aucun numéro de téléphone attribué.</strong></em></p>
<p><strong>Période d'achat : <em>30 jours avant l'activation maximum</em></strong></p>
<p><strong>Début de la période de validité : <em>Première connexion au réseau de destination</em></strong></p>
<p><strong>Appareils compatible : <em>Voir la liste <a rel=""noopener"" title=""Appareils compatibles eSIM"" href=""https://quebecesim.ca/pages/appareils-compatibles"" target=""_blank"">ici</a></em></strong></p>
<p><strong>Rechargeable :<em> Oui</em></strong></p>
<p><strong>Point d'accès Wifi : <em>Oui</em></strong></p>
<p><strong>   <img src=""https://cdn.shopify.com/s/files/1/0646/4038/5102/files/telecharger_8.png?v=1760593319"" alt="""" width=""48"" height=""27"">    </strong><strong style=""font-size: 0.875rem;""><em><img src=""https://cdn.shopify.com/s/files/1/0646/4038/5102/files/telecharger_50.png?v=1769077574"" alt="""" width=""39"" height=""26"">   <img src=""https://cdn.shopify.com/s/files/1/0646/4038/5102/files/1000011916.png?v=1764155325"" alt="""" width=""42"" height=""42""></em></strong></p>
<h5>* Illimité MAX : 3Gb par jour. 1MB par secondes après le dépassement de 3Gb. Se renouvelle à chaque jour.</h5>",Québec eSim,Electronics > Communications > Telephony > Mobile & Smart Phone Accessories > Mobile Phone Pre-Paid Cards & SIM Cards,Carte eSim,"",true,Types de forfaits,Forfaits eSIM,,Forfaits disponibles,1 Gb / 10 jours,,,,,,0.0,,-1,continue,manual,7.95,,false,true,,,,,,https://cdn.shopify.com/s/files/1/0646/4038/5102/files/luxembourg.png?v=1770057880,1,"",false,Quebecesim / Forfaits eSIM pour vos voyages!,"Quebecesim.ca : Découvrez l'ensemble des forfaits eSIM pour plus de 150 destinations avec Québecesim! Forfaits mondials, régions du monde et par pays.",6030,,,,,,,,,,,,rouge,,,kg,,,true,,,true,,,true,,,active
luxembourg,,,,,,,,,Forfaits eSIM,,,3Gb   / 15 jours,,,,,,0.0,,0,continue,manual,9.95,,false,true,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,,,,
luxembourg,,,,,,,,,Forfaits eSIM,,,5Gb / 30 jours,,,,,,0.0,,0,continue,manual,14.95,,false,true,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,,,,
luxembourg,,,,,,,,,Forfaits eSIM,,,10Gb / 30 jours,,,,,,0.0,,0,continue,manual,19.95,,false,true,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,,,,
luxembourg,,,,,,,,,Forfaits eSIM,,,20Gb / 30 jours,,,,,,0.0,,0,continue,manual,26.95,,false,true,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,,,,
luxembourg,,,,,,,,,Forfaits eSIM,,,Illimité MAX   / 30 jours*,,,,,,0.0,,0,continue,manual,103.95,,false,true,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,,,,
luxembourg,,,,,,,,,Recharges eSIM,,,1 Gb / 10 jours,,,,,,0.0,,0,continue,manual,7.95,,false,true,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,,,,
luxembourg,,,,,,,,,Recharges eSIM,,,3Gb   / 15 jours,,,,,,0.0,,0,continue,manual,9.95,,false,true,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,,,,
luxembourg,,,,,,,,,Recharges eSIM,,,5Gb / 30 jours,,,,,,0.0,,0,continue,manual,14.95,,false,true,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,,,,
luxembourg,,,,,,,,,Recharges eSIM,,,10Gb / 30 jours,,,,,,0.0,,0,continue,manual,19.95,,false,true,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,,,,
luxembourg,,,,,,,,,Recharges eSIM,,,20Gb / 30 jours,,,,,,0.0,,0,continue,manual,26.95,,false,true,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,,,,
luxembourg,,,,,,,,,Recharges eSIM,,,Illimité MAX   / 30 jours*,,,,,,0.0,,0,continue,manual,103.95,,false,true,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,,,,
madagascar,Madagascar,"<p><strong>Type de forfait</strong><em><strong> :  eSIM de données. Aucun numéro de téléphone attribué.</strong></em></p>
<p><strong>Période d'achat : <em>30 jours avant l'activation maximum</em></strong></p>
<p><strong>Début de la période de validité : <em>Première connexion au réseau de destination</em></strong></p>
<p><strong>Appareils compatible : <em>Voir la liste <a rel=""noopener"" title=""Appareils compatibles eSIM"" href=""https://quebecesim.ca/pages/appareils-compatibles"" target=""_blank"">ici</a></em></strong></p>
<p><strong>Rechargeable :<em> Oui</em></strong></p>
<p><strong>Point d'accès Wifi : <em>Oui</em></strong></p>
<p><strong>       </strong></p>
<h5>* Illimité MAX : 3Gb par jour. 1MB par secondes après le dépassement de 3Gb. Se renouvelle à chaque jour.</h5>",Québec eSim,Electronics > Communications > Telephony > Mobile & Smart Phone Accessories > Mobile Phone Pre-Paid Cards & SIM Cards,Carte eSim,"",true,Types de forfaits,Forfaits eSIM,,Forfaits disponibles,1 Gb / 10 jours,,,,,,0.0,,0,continue,manual,14.95,,false,true,,,,,,https://cdn.shopify.com/s/files/1/0646/4038/5102/files/madagascar.png?v=1770057876,1,"",false,Quebecesim / Forfaits eSIM pour vos voyages!,"Quebecesim.ca : Découvrez l'ensemble des forfaits eSIM pour plus de 150 destinations avec Québecesim! Forfaits mondials, régions du monde et par pays.",6030,,,,,,,,,,,,rouge,,,kg,,,true,,,true,,,true,,,active
madagascar,,,,,,,,,Forfaits eSIM,,,5Gb    / 15 jours,,,,,,0.0,,0,continue,manual,49.95,,false,true,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,,,,
madagascar,,,,,,,,,Forfaits eSIM,,,5Gb / 30 jours,,,,,,0.0,,0,continue,manual,51.95,,false,true,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,,,,
madagascar,,,,,,,,,Forfaits eSIM,,,10Gb / 30 jours,,,,,,0.0,,0,continue,manual,87.95,,false,true,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,,,,
madagascar,,,,,,,,,Forfaits eSIM,,,20Gb / 30 jours,,,,,,0.0,,0,continue,manual,133.95,,false,true,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,,,,
madagascar,,,,,,,,,Recharges eSIM,,,1 Gb / 10 jours,,,,,,0.0,,0,continue,manual,14.95,,false,true,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,,,,
madagascar,,,,,,,,,Recharges eSIM,,,5Gb    / 15 jours,,,,,,0.0,,-1,continue,manual,49.95,,false,true,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,,,,
madagascar,,,,,,,,,Recharges eSIM,,,5Gb / 30 jours,,,,,,0.0,,0,continue,manual,51.95,,false,true,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,,,,
madagascar,,,,,,,,,Recharges eSIM,,,10Gb / 30 jours,,,,,,0.0,,0,continue,manual,87.95,,false,true,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,,,,
madagascar,,,,,,,,,Recharges eSIM,,,20Gb / 30 jours,,,,,,0.0,,0,continue,manual,133.95,,false,true,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,,,,
malaisie,Malaisie,"<p><strong>Type de forfait</strong><em><strong> :  eSIM de données. Aucun numéro de téléphone attribué.</strong></em></p>
<p><strong>Période d'achat : <em>30 jours avant l'activation maximum</em></strong></p>
<p><strong>Début de la période de validité : <em>Première connexion au réseau de destination</em></strong></p>
<p><strong>Appareils compatible : <em>Voir la liste <a rel=""noopener"" title=""Appareils compatibles eSIM"" href=""https://quebecesim.ca/pages/appareils-compatibles"" target=""_blank"">ici</a></em></strong></p>
<p><strong>Rechargeable :<em> Oui</em></strong></p>
<p><strong>Point d'accè</strong><strong style=""font-size: 0.875rem;"">s Wifi : <em>Oui</em></strong></p>
<p><strong style=""font-size: 0.875rem;""><img src=""https://cdn.shopify.com/s/files/1/0646/4038/5102/files/telecharger_48.png?v=1769077240"" alt="""" width=""51"" height=""34""></strong><strong>   <img src=""https://cdn.shopify.com/s/files/1/0646/4038/5102/files/telecharger_49.png?v=1769077240"" alt="""" width=""50"" height=""33""> </strong><strong style=""font-size: 0.875rem;"">   <img src=""https://cdn.shopify.com/s/files/1/0646/4038/5102/files/4g.webp?v=1765312682"" alt="""" width=""33"" height=""33""></strong></p>
<h5>* Illimité MAX : 3Gb par jour. 1MB par secondes après le dépassement de 3Gb. Se renouvelle à chaque jour.</h5>",Québec eSim,Electronics > Communications > Telephony > Mobile & Smart Phone Accessories > Mobile Phone Pre-Paid Cards & SIM Cards,Carte eSim,"",true,Types de forfaits,Forfaits eSIM,,Forfaits disponibles,1 Gb / 10 jours,,,,,,0.0,,0,continue,manual,7.95,,false,true,,,,,,https://cdn.shopify.com/s/files/1/0646/4038/5102/files/malaysia.png?v=1770057870,1,"",false,Quebecesim / Forfaits eSIM pour vos voyages!,"Quebecesim.ca : Découvrez l'ensemble des forfaits eSIM pour plus de 150 destinations avec Québecesim! Forfaits mondials, régions du monde et par pays.",6030,,,,,,,,,,,,rouge,,,kg,,,true,,,true,,,true,,,active
malaisie,,,,,,,,,Forfaits eSIM,,,3Gb / 15 jours,,,,,,0.0,,0,continue,manual,9.95,,false,true,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,,,,
malaisie,,,,,,,,,Forfaits eSIM,,,5Gb / 30 jours,,,,,,0.0,,0,continue,manual,14.95,,false,true,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,,,,
malaisie,,,,,,,,,Forfaits eSIM,,,10Gb / 30 jours,,,,,,0.0,,0,continue,manual,18.95,,false,true,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,,,,
malaisie,,,,,,,,,Forfaits eSIM,,,20Gb / 30 jours,,,,,,0.0,,0,continue,manual,32.95,,false,true,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,,,,
malaisie,,,,,,,,,Forfaits eSIM,,,Illimité MAX / 30 jours*,,,,,,0.0,,0,continue,manual,103.95,,false,true,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,,,,
malaisie,,,,,,,,,Recharges eSIM,,,1 Gb / 10 jours,,,,,,0.0,,0,continue,manual,7.95,,false,true,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,,,,
malaisie,,,,,,,,,Recharges eSIM,,,3Gb / 15 jours,,,,,,0.0,,0,continue,manual,9.95,,false,true,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,,,,
malaisie,,,,,,,,,Recharges eSIM,,,5Gb / 30 jours,,,,,,0.0,,0,continue,manual,14.95,,false,true,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,,,,
malaisie,,,,,,,,,Recharges eSIM,,,10Gb / 30 jours,,,,,,0.0,,0,continue,manual,18.95,,false,true,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,,,,
malaisie,,,,,,,,,Recharges eSIM,,,20Gb / 30 jours,,,,,,0.0,,0,continue,manual,32.95,,false,true,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,,,,
malaisie,,,,,,,,,Recharges eSIM,,,Illimité MAX / 30 jours*,,,,,,0.0,,0,continue,manual,103.95,,false,true,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,,,,
malte,Malte,"<p><strong>Type de forfait</strong><em><strong> :  eSIM de données. Aucun numéro de téléphone attribué.</strong></em></p>
<p><strong>Période d'achat : <em>30 jours avant l'activation maximum</em></strong></p>
<p><strong>Début de la période de validité : <em>Première connexion au réseau de destination</em></strong></p>
<p><strong>Appareils compatible : <em>Voir la liste <a rel=""noopener"" title=""Appareils compatibles eSIM"" href=""https://quebecesim.ca/pages/appareils-compatibles"" target=""_blank"">ici</a></em></strong></p>
<p><strong>Rechargeable :<em> Oui</em></strong></p>
<p><strong>Point d'accès Wifi : <em>Oui</em></strong></p>
<p><strong>   <img src=""https://cdn.shopify.com/s/files/1/0646/4038/5102/files/telecharger_46.png?v=1769076993"" alt="""" width=""26"" height=""13"">    <img src=""https://cdn.shopify.com/s/files/1/0646/4038/5102/files/telecharger_47.png?v=1769076993"" alt="""" width=""29"" height=""29"">   <img src=""https://cdn.shopify.com/s/files/1/0646/4038/5102/files/5g.webp?v=1765312676"" alt="""" width=""27"" height=""27""></strong></p>
<h5>* Illimité MAX : 3Gb par jour. 1MB par secondes après le dépassement de 3Gb. Se renouvelle à chaque jour.</h5>",Québec eSim,Electronics > Communications > Telephony > Mobile & Smart Phone Accessories > Mobile Phone Pre-Paid Cards & SIM Cards,Carte eSim,"",true,Types de forfaits,Forfaits eSIM,,Forfaits disponibles,1 Gb / 10 jours,,,,,,0.0,,0,continue,manual,7.95,,false,true,,,,,,https://cdn.shopify.com/s/files/1/0646/4038/5102/files/malta.png?v=1770057866,1,"",false,Quebecesim / Forfaits eSIM pour vos voyages!,"Quebecesim.ca : Découvrez l'ensemble des forfaits eSIM pour plus de 150 destinations avec Québecesim! Forfaits mondials, régions du monde et par pays.",6030,,,,,,,,,,,,rouge,,,kg,,,true,,,true,,,true,,,active
malte,,,,,,,,,Forfaits eSIM,,,5 Gb / 15 jours,,,,,,0.0,,0,continue,manual,12.95,,false,true,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,,,,
malte,,,,,,,,,Forfaits eSIM,,,5Gb / 30 jours,,,,,,0.0,,0,continue,manual,14.95,,false,true,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,,,,
malte,,,,,,,,,Forfaits eSIM,,,10Gb / 30 jours,,,,,,0.0,,0,continue,manual,19.95,,false,true,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,,,,
malte,,,,,,,,,Forfaits eSIM,,,20Gb / 30 jours,,,,,,0.0,,0,continue,manual,26.95,,false,true,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,,,,
malte,,,,,,,,,Forfaits eSIM,,,Illimité / 15 jours,,,,,,0.0,,0,continue,manual,70.95,,false,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,,,,
malte,,,,,,,,,Forfaits eSIM,,,Illimité / 30 jours,,,,,,0.0,,0,continue,manual,103.95,,false,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,,,,
malte,,,,,,,,,Recharges eSIM,,,1 Gb / 10 jours,,,,,,0.0,,0,continue,manual,7.95,,false,true,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,,,,
malte,,,,,,,,,Recharges eSIM,,,5 Gb / 15 jours,,,,,,0.0,,0,continue,manual,12.95,,false,true,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,,,,
malte,,,,,,,,,Recharges eSIM,,,5Gb / 30 jours,,,,,,0.0,,0,continue,manual,14.95,,false,true,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,,,,
malte,,,,,,,,,Recharges eSIM,,,10Gb / 30 jours,,,,,,0.0,,0,continue,manual,19.95,,false,true,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,,,,
malte,,,,,,,,,Recharges eSIM,,,20Gb / 30 jours,,,,,,0.0,,0,continue,manual,26.95,,false,true,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,,,,
malte,,,,,,,,,Recharges eSIM,,,Illimité / 15 jours,,,,,,0.0,,0,continue,manual,70.95,,false,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,,,,
malte,,,,,,,,,Recharges eSIM,,,Illimité / 30 jours,,,,,,0.0,,0,continue,manual,103.95,,false,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,,,,
martinique,Martinique,"<p><strong>Type de forfait</strong><em><strong> :  eSIM de données. Aucun numéro de téléphone attribué.</strong></em></p>
<p><strong>Période d'achat : <em>30 jours avant l'activation maximum</em></strong></p>
<p><strong>Début de la période de validité : <em>Première connexion au réseau de destination</em></strong></p>
<p><strong>Appareils compatible : <em>Voir la liste <a rel=""noopener"" title=""Appareils compatibles eSIM"" href=""https://quebecesim.ca/pages/appareils-compatibles"" target=""_blank"">ici</a></em></strong></p>
<p><strong>Rechargeable :<em> Oui</em></strong></p>
<p><strong>Point d'accès Wifi : <em>Oui</em></strong></p>
<p><strong>    <img src=""https://cdn.shopify.com/s/files/1/0646/4038/5102/files/telecharger_8.png?v=1760593319"" alt="""" width=""39"" height=""22"">   <img src=""https://cdn.shopify.com/s/files/1/0646/4038/5102/files/5g.webp?v=1765312676"" alt="""" width=""31"" height=""31""></strong></p>
<h5>* Illimité MAX : 3Gb par jour. 1MB par secondes après le dépassement de 3Gb. Se renouvelle à chaque jour.</h5>",Québec eSim,Electronics > Communications > Telephony > Mobile & Smart Phone Accessories > Mobile Phone Pre-Paid Cards & SIM Cards,Carte eSim,"",true,Types de forfaits,Forfaits eSIM,,Forfaits  disponibles,1 Gb / 10 jours,,,,,,0.0,,-11,continue,manual,12.95,,false,true,,,,,,https://cdn.shopify.com/s/files/1/0646/4038/5102/files/martinique.png?v=1770060386,1,"",false,Quebecesim / Forfaits eSIM pour vos voyages!,"Quebecesim.ca : Découvrez l'ensemble des forfaits eSIM pour plus de 150 destinations avec Québecesim! Forfaits mondials, régions du monde et par pays.",6030,,,,,,,,,,,,rouge,,,kg,,,true,,,true,,,true,,,active
martinique,,,,,,,,,Forfaits eSIM,,,3 Gb / 15 jours,,,,,,0.0,,-4,continue,manual,23.95,,false,true,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,,,,
martinique,,,,,,,,,Forfaits eSIM,,,5Gb / 30 jours,,,,,,0.0,,-2,continue,manual,37.95,,false,true,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,,,,
martinique,,,,,,,,,Forfaits eSIM,,,10Gb / 30 jours,,,,,,0.0,,-1,continue,manual,60.95,,false,true,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,,,,
martinique,,,,,,,,,Forfaits eSIM,,,20Gb / 30 jours,,,,,,0.0,,0,continue,manual,91.95,,false,true,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,,,,
martinique,,,,,,,,,Recharges eSIM,,,1 Gb / 10 jours,,,,,,0.0,,-3,continue,manual,12.95,,false,true,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,,,,
martinique,,,,,,,,,Recharges eSIM,,,3 Gb / 15 jours,,,,,,0.0,,0,continue,manual,23.95,,false,true,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,,,,
martinique,,,,,,,,,Recharges eSIM,,,5Gb / 30 jours,,,,,,0.0,,0,continue,manual,37.95,,false,true,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,,,,
martinique,,,,,,,,,Recharges eSIM,,,10Gb / 30 jours,,,,,,0.0,,0,continue,manual,60.95,,false,true,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,,,,
martinique,,,,,,,,,Recharges eSIM,,,20Gb / 30 jours,,,,,,0.0,,0,continue,manual,91.95,,false,true,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,,,,
