Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
malta,,,,,,,,,1GB / 10 Days,,,,,,,,TELNA-MALTA-1GB-10D,0.0,,0,deny,manual,4.99,,false,false,,,,,,,,,,,,,kg,,,
malta,,,,,,,,,1GB / 15 Days,,,,,,,,TELNA-MALTA-1GB-15D,0.0,,0,deny,manual,4.99,,false,false,,,,,,,,,,,,,kg,,,
malta,,,,,,,,,1GB / 30 Days,,,,,,,,TELNA-MALTA-1GB-30D,0.0,,0,deny,manual,7.99,,false,false,,,,,,,,,,,,,kg,,,
malta,,,,,,,,,3GB / 5 Days,,,,,,,,TELNA-MALTA-3GB-5D,0.0,,0,deny,manual,7.99,,false,false,,,,,,,,,,,,,kg,,,
malta,,,,,,,,,3GB / 10 Days,,,,,,,,TELNA-MALTA-3GB-10D,0.0,,0,deny,manual,7.99,,false,false,,,,,,,,,,,,,kg,,,
malta,,,,,,,,,3GB / 15 Days,,,,,,,,TELNA-MALTA-3GB-15D,0.0,,0,deny,manual,8.99,,false,false,,,,,,,,,,,,,kg,,,
malta,,,,,,,,,3GB / 30 Days,,,,,,,,TELNA-MALTA-3GB-30D,0.0,,0,deny,manual,9.99,,false,false,,,,,,,,,,,,,kg,,,
malta,,,,,,,,,5GB / 5 Days,,,,,,,,TELNA-MALTA-5GB-5D,0.0,,0,deny,manual,5.99,,false,false,,,,,,,,,,,,,kg,,,
malta,,,,,,,,,5GB / 10 Days,,,,,,,,TELNA-MALTA-5GB-10D,0.0,,0,deny,manual,6.99,,false,false,,,,,,,,,,,,,kg,,,
malta,,,,,,,,,5GB / 15 Days,,,,,,,,TELNA-MALTA-5GB-15D,0.0,,0,deny,manual,7.99,,false,false,,,,,,,,,,,,,kg,,,
malta,,,,,,,,,5GB / 30 Days,,,,,,,,TELNA-MALTA-5GB-30D,0.0,,0,deny,manual,9.99,,false,false,,,,,,,,,,,,,kg,,,
malta,,,,,,,,,10GB / 5 Days,,,,,,,,TELNA-MALTA-10GB-5D,0.0,,0,deny,manual,11.99,,false,false,,,,,,,,,,,,,kg,,,
malta,,,,,,,,,10GB / 10 Days,,,,,,,,TELNA-MALTA-10GB-10D,0.0,,0,deny,manual,12.99,,false,false,,,,,,,,,,,,,kg,,,
malta,,,,,,,,,10GB / 15 Days,,,,,,,,TELNA-MALTA-10GB-15D,0.0,,0,deny,manual,13.99,,false,false,,,,,,,,,,,,,kg,,,
malta,,,,,,,,,10GB / 30 Days,,,,,,,,TELNA-MALTA-10GB-30D,0.0,,0,deny,manual,15.99,,false,false,,,,,,,,,,,,,kg,,,
malta,,,,,,,,,20GB / 5 Days,,,,,,,,TELNA-MALTA-20GB-5D,0.0,,0,deny,manual,20.99,,false,false,,,,,,,,,,,,,kg,,,
malta,,,,,,,,,20GB / 10 Days,,,,,,,,TELNA-MALTA-20GB-10D,0.0,,0,deny,manual,21.99,,false,false,,,,,,,,,,,,,kg,,,
malta,,,,,,,,,20GB / 15 Days,,,,,,,,TELNA-MALTA-20GB-15D,0.0,,0,deny,manual,22.99,,false,false,,,,,,,,,,,,,kg,,,
malta,,,,,,,,,20GB / 30 Days,,,,,,,,TELNA-MALTA-20GB-30D,0.0,,0,deny,manual,24.99,,false,false,,,,,,,,,,,,,kg,,,
malta,,,,,,,,,Unlimited / 5 Days,,,,,,,,TELNA-MALTA-UNLIMITED-5D,0.0,,0,deny,manual,14.99,,false,false,,,,,,,,,,,,,kg,,,
malta,,,,,,,,,Unlimited / 10 Days,,,,,,,,TELNA-MALTA-UNLIMITED-10D,0.0,,0,deny,manual,24.99,,false,false,,,,,,,,,,,,,kg,,,
malta,,,,,,,,,Unlimited / 15 Days,,,,,,,,TELNA-MALTA-UNLIMITED-15D,0.0,,0,deny,manual,39.99,,false,false,,,,,,,,,,,,,kg,,,
malta,,,,,,,,,Unlimited / 30 Days,,,,,,,,TELNA-MALTA-UNLIMITED-30D,0.0,,0,deny,manual,49.99,,false,false,,,,,,,,,,,,,kg,,,
mali,Mali,"<p>Travel eSIM data plan for Mali.</p>
<p>Si vous possédez déjà une eSIM de chez nous, cet achat sera ajouté à votre eSIM existante sous forme de recharge. S’il s’agit de votre premier achat, nous vous enverrons votre code QR par courriel après la confirmation de votre paiement.</p>",Quebec eSIM,,eSIM,"eSIM, Mali, Telna",false,Plan,1GB / 5 Days,,,,,,,,TELNA-MALI-1GB-5D,0.0,,0,deny,manual,4.99,,false,false,,,,,,,,,false,,,,kg,,,active
mali,,,,,,,,,1GB / 10 Days,,,,,,,,TELNA-MALI-1GB-10D,0.0,,0,deny,manual,5.99,,false,false,,,,,,,,,,,,,kg,,,
mali,,,,,,,,,1GB / 15 Days,,,,,,,,TELNA-MALI-1GB-15D,0.0,,0,deny,manual,6.99,,false,false,,,,,,,,,,,,,kg,,,
mali,,,,,,,,,1GB / 30 Days,,,,,,,,TELNA-MALI-1GB-30D,0.0,,0,deny,manual,8.99,,false,false,,,,,,,,,,,,,kg,,,
maldives,Maldives,"<p>Travel eSIM data plan for Maldives.</p>
<p>Si vous possédez déjà une eSIM de chez nous, cet achat sera ajouté à votre eSIM existante sous forme de recharge. S’il s’agit de votre premier achat, nous vous enverrons votre code QR par courriel après la confirmation de votre paiement.</p>",Quebec eSIM,,eSIM,"eSIM, Maldives, Telna",false,Plan,1GB / 5 Days,,,,,,,,TELNA-MALDIVES-1GB-5D,0.0,,0,deny,manual,9.99,,false,false,,,,,,,,,false,,,,kg,,,active
maldives,,,,,,,,,1GB / 10 Days,,,,,,,,TELNA-MALDIVES-1GB-10D,0.0,,0,deny,manual,10.99,,false,false,,,,,,,,,,,,,kg,,,
maldives,,,,,,,,,1GB / 15 Days,,,,,,,,TELNA-MALDIVES-1GB-15D,0.0,,0,deny,manual,11.99,,false,false,,,,,,,,,,,,,kg,,,
maldives,,,,,,,,,1GB / 30 Days,,,,,,,,TELNA-MALDIVES-1GB-30D,0.0,,0,deny,manual,13.99,,false,false,,,,,,,,,,,,,kg,,,
malaysia,Malaysia,"<p>Travel eSIM data plan for Malaysia.</p>
<p>Si vous possédez déjà une eSIM de chez nous, cet achat sera ajouté à votre eSIM existante sous forme de recharge. S’il s’agit de votre premier achat, nous vous enverrons votre code QR par courriel après la confirmation de votre paiement.</p>",Quebec eSIM,,eSIM,"eSIM, Malaysia, Telna",false,Plan,1GB / 5 Days,,,,,,,,TELNA-MALAYSIA-1GB-5D,0.0,,0,deny,manual,3.99,,false,false,,,,,,,,,false,,,,kg,,,active
malaysia,,,,,,,,,1GB / 10 Days,,,,,,,,TELNA-MALAYSIA-1GB-10D,0.0,,0,deny,manual,4.99,,false,false,,,,,,,,,,,,,kg,,,
malaysia,,,,,,,,,1GB / 15 Days,,,,,,,,TELNA-MALAYSIA-1GB-15D,0.0,,0,deny,manual,4.99,,false,false,,,,,,,,,,,,,kg,,,
malaysia,,,,,,,,,1GB / 30 Days,,,,,,,,TELNA-MALAYSIA-1GB-30D,0.0,,0,deny,manual,7.99,,false,false,,,,,,,,,,,,,kg,,,
malaysia,,,,,,,,,3GB / 5 Days,,,,,,,,TELNA-MALAYSIA-3GB-5D,0.0,,0,deny,manual,6.99,,false,false,,,,,,,,,,,,,kg,,,
malaysia,,,,,,,,,3GB / 10 Days,,,,,,,,TELNA-MALAYSIA-3GB-10D,0.0,,0,deny,manual,6.99,,false,false,,,,,,,,,,,,,kg,,,
malaysia,,,,,,,,,3GB / 15 Days,,,,,,,,TELNA-MALAYSIA-3GB-15D,0.0,,0,deny,manual,7.99,,false,false,,,,,,,,,,,,,kg,,,
malaysia,,,,,,,,,3GB / 30 Days,,,,,,,,TELNA-MALAYSIA-3GB-30D,0.0,,0,deny,manual,8.99,,false,false,,,,,,,,,,,,,kg,,,
malaysia,,,,,,,,,5GB / 5 Days,,,,,,,,TELNA-MALAYSIA-5GB-5D,0.0,,0,deny,manual,5.99,,false,false,,,,,,,,,,,,,kg,,,
malaysia,,,,,,,,,5GB / 10 Days,,,,,,,,TELNA-MALAYSIA-5GB-10D,0.0,,0,deny,manual,6.99,,false,false,,,,,,,,,,,,,kg,,,
malaysia,,,,,,,,,5GB / 15 Days,,,,,,,,TELNA-MALAYSIA-5GB-15D,0.0,,0,deny,manual,7.99,,false,false,,,,,,,,,,,,,kg,,,
malaysia,,,,,,,,,5GB / 30 Days,,,,,,,,TELNA-MALAYSIA-5GB-30D,0.0,,0,deny,manual,9.99,,false,false,,,,,,,,,,,,,kg,,,
malaysia,,,,,,,,,10GB / 5 Days,,,,,,,,TELNA-MALAYSIA-10GB-5D,0.0,,0,deny,manual,12.99,,false,false,,,,,,,,,,,,,kg,,,
malaysia,,,,,,,,,10GB / 10 Days,,,,,,,,TELNA-MALAYSIA-10GB-10D,0.0,,0,deny,manual,13.99,,false,false,,,,,,,,,,,,,kg,,,
malaysia,,,,,,,,,10GB / 15 Days,,,,,,,,TELNA-MALAYSIA-10GB-15D,0.0,,0,deny,manual,14.99,,false,false,,,,,,,,,,,,,kg,,,
malaysia,,,,,,,,,10GB / 30 Days,,,,,,,,TELNA-MALAYSIA-10GB-30D,0.0,,0,deny,manual,16.99,,false,false,,,,,,,,,,,,,kg,,,
malaysia,,,,,,,,,20GB / 5 Days,,,,,,,,TELNA-MALAYSIA-20GB-5D,0.0,,0,deny,manual,23.99,,false,false,,,,,,,,,,,,,kg,,,
malaysia,,,,,,,,,20GB / 10 Days,,,,,,,,TELNA-MALAYSIA-20GB-10D,0.0,,0,deny,manual,24.99,,false,false,,,,,,,,,,,,,kg,,,
malaysia,,,,,,,,,20GB / 15 Days,,,,,,,,TELNA-MALAYSIA-20GB-15D,0.0,,0,deny,manual,24.99,,false,false,,,,,,,,,,,,,kg,,,
malaysia,,,,,,,,,20GB / 30 Days,,,,,,,,TELNA-MALAYSIA-20GB-30D,0.0,,0,deny,manual,27.99,,false,false,,,,,,,,,,,,,kg,,,
malaysia,,,,,,,,,Unlimited / 5 Days,,,,,,,,TELNA-MALAYSIA-UNLIMITED-5D,0.0,,0,deny,manual,14.99,,false,false,,,,,,,,,,,,,kg,,,
malaysia,,,,,,,,,Unlimited / 10 Days,,,,,,,,TELNA-MALAYSIA-UNLIMITED-10D,0.0,,0,deny,manual,24.99,,false,false,,,,,,,,,,,,,kg,,,
malaysia,,,,,,,,,Unlimited / 15 Days,,,,,,,,TELNA-MALAYSIA-UNLIMITED-15D,0.0,,0,deny,manual,39.99,,false,false,,,,,,,,,,,,,kg,,,
malaysia,,,,,,,,,Unlimited / 30 Days,,,,,,,,TELNA-MALAYSIA-UNLIMITED-30D,0.0,,0,deny,manual,49.99,,false,false,,,,,,,,,,,,,kg,,,
malawi,Malawi,"<p>Travel eSIM data plan for Malawi.</p>
<p>Si vous possédez déjà une eSIM de chez nous, cet achat sera ajouté à votre eSIM existante sous forme de recharge. S’il s’agit de votre premier achat, nous vous enverrons votre code QR par courriel après la confirmation de votre paiement.</p>",Quebec eSIM,,eSIM,"eSIM, Malawi, Telna",false,Plan,1GB / 5 Days,,,,,,,,TELNA-MALAWI-1GB-5D,0.0,,0,deny,manual,4.99,,false,false,,,,,,,,,false,,,,kg,,,active
malawi,,,,,,,,,1GB / 10 Days,,,,,,,,TELNA-MALAWI-1GB-10D,0.0,,0,deny,manual,5.99,,false,false,,,,,,,,,,,,,kg,,,
malawi,,,,,,,,,1GB / 15 Days,,,,,,,,TELNA-MALAWI-1GB-15D,0.0,,0,deny,manual,6.99,,false,false,,,,,,,,,,,,,kg,,,
malawi,,,,,,,,,1GB / 30 Days,,,,,,,,TELNA-MALAWI-1GB-30D,0.0,,0,deny,manual,8.99,,false,false,,,,,,,,,,,,,kg,,,
malawi,,,,,,,,,3GB / 5 Days,,,,,,,,TELNA-MALAWI-3GB-5D,0.0,,0,deny,manual,13.99,,false,false,,,,,,,,,,,,,kg,,,
malawi,,,,,,,,,3GB / 10 Days,,,,,,,,TELNA-MALAWI-3GB-10D,0.0,,0,deny,manual,14.99,,false,false,,,,,,,,,,,,,kg,,,
malawi,,,,,,,,,3GB / 15 Days,,,,,,,,TELNA-MALAWI-3GB-15D,0.0,,0,deny,manual,14.99,,false,false,,,,,,,,,,,,,kg,,,
malawi,,,,,,,,,3GB / 30 Days,,,,,,,,TELNA-MALAWI-3GB-30D,0.0,,0,deny,manual,17.99,,false,false,,,,,,,,,,,,,kg,,,
malawi,,,,,,,,,5GB / 5 Days,,,,,,,,TELNA-MALAWI-5GB-5D,0.0,,0,deny,manual,23.99,,false,false,,,,,,,,,,,,,kg,,,
malawi,,,,,,,,,5GB / 10 Days,,,,,,,,TELNA-MALAWI-5GB-10D,0.0,,0,deny,manual,24.99,,false,false,,,,,,,,,,,,,kg,,,
malawi,,,,,,,,,5GB / 15 Days,,,,,,,,TELNA-MALAWI-5GB-15D,0.0,,0,deny,manual,24.99,,false,false,,,,,,,,,,,,,kg,,,
malawi,,,,,,,,,5GB / 30 Days,,,,,,,,TELNA-MALAWI-5GB-30D,0.0,,0,deny,manual,27.99,,false,false,,,,,,,,,,,,,kg,,,
malawi,,,,,,,,,10GB / 5 Days,,,,,,,,TELNA-MALAWI-10GB-5D,0.0,,0,deny,manual,40.99,,false,false,,,,,,,,,,,,,kg,,,
malawi,,,,,,,,,10GB / 10 Days,,,,,,,,TELNA-MALAWI-10GB-10D,0.0,,0,deny,manual,41.99,,false,false,,,,,,,,,,,,,kg,,,
malawi,,,,,,,,,10GB / 15 Days,,,,,,,,TELNA-MALAWI-10GB-15D,0.0,,0,deny,manual,42.99,,false,false,,,,,,,,,,,,,kg,,,
malawi,,,,,,,,,10GB / 30 Days,,,,,,,,TELNA-MALAWI-10GB-30D,0.0,,0,deny,manual,46.99,,false,false,,,,,,,,,,,,,kg,,,
malawi,,,,,,,,,20GB / 5 Days,,,,,,,,TELNA-MALAWI-20GB-5D,0.0,,0,deny,manual,60.99,,false,false,,,,,,,,,,,,,kg,,,
malawi,,,,,,,,,20GB / 10 Days,,,,,,,,TELNA-MALAWI-20GB-10D,0.0,,0,deny,manual,61.99,,false,false,,,,,,,,,,,,,kg,,,
malawi,,,,,,,,,20GB / 15 Days,,,,,,,,TELNA-MALAWI-20GB-15D,0.0,,0,deny,manual,62.99,,false,false,,,,,,,,,,,,,kg,,,
malawi,,,,,,,,,20GB / 30 Days,,,,,,,,TELNA-MALAWI-20GB-30D,0.0,,0,deny,manual,66.99,,false,false,,,,,,,,,,,,,kg,,,
madagascar,Madagascar,"<p>Travel eSIM data plan for Madagascar.</p>
<p>Si vous possédez déjà une eSIM de chez nous, cet achat sera ajouté à votre eSIM existante sous forme de recharge. S’il s’agit de votre premier achat, nous vous enverrons votre code QR par courriel après la confirmation de votre paiement.</p>",Quebec eSIM,,eSIM,"eSIM, Madagascar, Telna",false,Plan,1GB / 5 Days,,,,,,,,TELNA-MADAGASCAR-1GB-5D,0.0,,0,deny,manual,4.99,,false,false,,,,,,,,,false,,,,kg,,,active
madagascar,,,,,,,,,1GB / 10 Days,,,,,,,,TELNA-MADAGASCAR-1GB-10D,0.0,,0,deny,manual,5.99,,false,false,,,,,,,,,,,,,kg,,,
madagascar,,,,,,,,,1GB / 15 Days,,,,,,,,TELNA-MADAGASCAR-1GB-15D,0.0,,0,deny,manual,6.99,,false,false,,,,,,,,,,,,,kg,,,
madagascar,,,,,,,,,1GB / 30 Days,,,,,,,,TELNA-MADAGASCAR-1GB-30D,0.0,,0,deny,manual,8.99,,false,false,,,,,,,,,,,,,kg,,,
madagascar,,,,,,,,,3GB / 5 Days,,,,,,,,TELNA-MADAGASCAR-3GB-5D,0.0,,0,deny,manual,12.99,,false,false,,,,,,,,,,,,,kg,,,
madagascar,,,,,,,,,3GB / 10 Days,,,,,,,,TELNA-MADAGASCAR-3GB-10D,0.0,,0,deny,manual,13.99,,false,false,,,,,,,,,,,,,kg,,,
madagascar,,,,,,,,,3GB / 15 Days,,,,,,,,TELNA-MADAGASCAR-3GB-15D,0.0,,0,deny,manual,14.99,,false,false,,,,,,,,,,,,,kg,,,
madagascar,,,,,,,,,3GB / 30 Days,,,,,,,,TELNA-MADAGASCAR-3GB-30D,0.0,,0,deny,manual,16.99,,false,false,,,,,,,,,,,,,kg,,,
madagascar,,,,,,,,,5GB / 5 Days,,,,,,,,TELNA-MADAGASCAR-5GB-5D,0.0,,0,deny,manual,18.99,,false,false,,,,,,,,,,,,,kg,,,
madagascar,,,,,,,,,5GB / 10 Days,,,,,,,,TELNA-MADAGASCAR-5GB-10D,0.0,,0,deny,manual,19.99,,false,false,,,,,,,,,,,,,kg,,,
madagascar,,,,,,,,,5GB / 15 Days,,,,,,,,TELNA-MADAGASCAR-5GB-15D,0.0,,0,deny,manual,19.99,,false,false,,,,,,,,,,,,,kg,,,
madagascar,,,,,,,,,5GB / 30 Days,,,,,,,,TELNA-MADAGASCAR-5GB-30D,0.0,,0,deny,manual,22.99,,false,false,,,,,,,,,,,,,kg,,,
madagascar,,,,,,,,,10GB / 5 Days,,,,,,,,TELNA-MADAGASCAR-10GB-5D,0.0,,0,deny,manual,33.99,,false,false,,,,,,,,,,,,,kg,,,
madagascar,,,,,,,,,10GB / 10 Days,,,,,,,,TELNA-MADAGASCAR-10GB-10D,0.0,,0,deny,manual,34.99,,false,false,,,,,,,,,,,,,kg,,,
madagascar,,,,,,,,,10GB / 15 Days,,,,,,,,TELNA-MADAGASCAR-10GB-15D,0.0,,0,deny,manual,34.99,,false,false,,,,,,,,,,,,,kg,,,
madagascar,,,,,,,,,10GB / 30 Days,,,,,,,,TELNA-MADAGASCAR-10GB-30D,0.0,,0,deny,manual,37.99,,false,false,,,,,,,,,,,,,kg,,,
madagascar,,,,,,,,,20GB / 5 Days,,,,,,,,TELNA-MADAGASCAR-20GB-5D,0.0,,0,deny,manual,52.99,,false,false,,,,,,,,,,,,,kg,,,
madagascar,,,,,,,,,20GB / 10 Days,,,,,,,,TELNA-MADAGASCAR-20GB-10D,0.0,,0,deny,manual,53.99,,false,false,,,,,,,,,,,,,kg,,,
madagascar,,,,,,,,,20GB / 15 Days,,,,,,,,TELNA-MADAGASCAR-20GB-15D,0.0,,0,deny,manual,54.99,,false,false,,,,,,,,,,,,,kg,,,
madagascar,,,,,,,,,20GB / 30 Days,,,,,,,,TELNA-MADAGASCAR-20GB-30D,0.0,,0,deny,manual,58.99,,false,false,,,,,,,,,,,,,kg,,,
macedonia,Macedonia,"<p>Travel eSIM data plan for Macedonia.</p>
<p>Si vous possédez déjà une eSIM de chez nous, cet achat sera ajouté à votre eSIM existante sous forme de recharge. S’il s’agit de votre premier achat, nous vous enverrons votre code QR par courriel après la confirmation de votre paiement.</p>",Quebec eSIM,,eSIM,"eSIM, Macedonia, Telna",false,Plan,1GB / 5 Days,,,,,,,,TELNA-MACEDONIA-1GB-5D,0.0,,0,deny,manual,4.99,,false,false,,,,,,,,,false,,,,kg,,,active
macedonia,,,,,,,,,1GB / 10 Days,,,,,,,,TELNA-MACEDONIA-1GB-10D,0.0,,0,deny,manual,5.99,,false,false,,,,,,,,,,,,,kg,,,
macedonia,,,,,,,,,1GB / 15 Days,,,,,,,,TELNA-MACEDONIA-1GB-15D,0.0,,0,deny,manual,6.99,,false,false,,,,,,,,,,,,,kg,,,
macedonia,,,,,,,,,1GB / 30 Days,,,,,,,,TELNA-MACEDONIA-1GB-30D,0.0,,0,deny,manual,8.99,,false,false,,,,,,,,,,,,,kg,,,
macedonia,,,,,,,,,3GB / 5 Days,,,,,,,,TELNA-MACEDONIA-3GB-5D,0.0,,0,deny,manual,8.99,,false,false,,,,,,,,,,,,,kg,,,
macedonia,,,,,,,,,3GB / 10 Days,,,,,,,,TELNA-MACEDONIA-3GB-10D,0.0,,0,deny,manual,9.99,,false,false,,,,,,,,,,,,,kg,,,
macedonia,,,,,,,,,3GB / 15 Days,,,,,,,,TELNA-MACEDONIA-3GB-15D,0.0,,0,deny,manual,9.99,,false,false,,,,,,,,,,,,,kg,,,
macedonia,,,,,,,,,3GB / 30 Days,,,,,,,,TELNA-MACEDONIA-3GB-30D,0.0,,0,deny,manual,12.99,,false,false,,,,,,,,,,,,,kg,,,
macedonia,,,,,,,,,5GB / 5 Days,,,,,,,,TELNA-MACEDONIA-5GB-5D,0.0,,0,deny,manual,11.99,,false,false,,,,,,,,,,,,,kg,,,
macedonia,,,,,,,,,5GB / 10 Days,,,,,,,,TELNA-MACEDONIA-5GB-10D,0.0,,0,deny,manual,12.99,,false,false,,,,,,,,,,,,,kg,,,
macedonia,,,,,,,,,5GB / 15 Days,,,,,,,,TELNA-MACEDONIA-5GB-15D,0.0,,0,deny,manual,13.99,,false,false,,,,,,,,,,,,,kg,,,
macedonia,,,,,,,,,5GB / 30 Days,,,,,,,,TELNA-MACEDONIA-5GB-30D,0.0,,0,deny,manual,15.99,,false,false,,,,,,,,,,,,,kg,,,
macedonia,,,,,,,,,10GB / 5 Days,,,,,,,,TELNA-MACEDONIA-10GB-5D,0.0,,0,deny,manual,21.99,,false,false,,,,,,,,,,,,,kg,,,
macedonia,,,,,,,,,10GB / 10 Days,,,,,,,,TELNA-MACEDONIA-10GB-10D,0.0,,0,deny,manual,22.99,,false,false,,,,,,,,,,,,,kg,,,
macedonia,,,,,,,,,10GB / 15 Days,,,,,,,,TELNA-MACEDONIA-10GB-15D,0.0,,0,deny,manual,23.99,,false,false,,,,,,,,,,,,,kg,,,
macedonia,,,,,,,,,10GB / 30 Days,,,,,,,,TELNA-MACEDONIA-10GB-30D,0.0,,0,deny,manual,25.99,,false,false,,,,,,,,,,,,,kg,,,
macedonia,,,,,,,,,20GB / 5 Days,,,,,,,,TELNA-MACEDONIA-20GB-5D,0.0,,0,deny,manual,40.99,,false,false,,,,,,,,,,,,,kg,,,
macedonia,,,,,,,,,20GB / 10 Days,,,,,,,,TELNA-MACEDONIA-20GB-10D,0.0,,0,deny,manual,41.99,,false,false,,,,,,,,,,,,,kg,,,
macedonia,,,,,,,,,20GB / 15 Days,,,,,,,,TELNA-MACEDONIA-20GB-15D,0.0,,0,deny,manual,42.99,,false,false,,,,,,,,,,,,,kg,,,
macedonia,,,,,,,,,20GB / 30 Days,,,,,,,,TELNA-MACEDONIA-20GB-30D,0.0,,0,deny,manual,46.99,,false,false,,,,,,,,,,,,,kg,,,
macau,Macau,"<p>Travel eSIM data plan for Macau.</p>
<p>Si vous possédez déjà une eSIM de chez nous, cet achat sera ajouté à votre eSIM existante sous forme de recharge. S’il s’agit de votre premier achat, nous vous enverrons votre code QR par courriel après la confirmation de votre paiement.</p>",Quebec eSIM,,eSIM,"eSIM, Macau, Telna",false,Plan,1GB / 5 Days,,,,,,,,TELNA-MACAU-1GB-5D,0.0,,0,deny,manual,3.99,,false,false,,,,,,,,,false,,,,kg,,,active
macau,,,,,,,,,1GB / 10 Days,,,,,,,,TELNA-MACAU-1GB-10D,0.0,,0,deny,manual,4.99,,false,false,,,,,,,,,,,,,kg,,,
macau,,,,,,,,,1GB / 15 Days,,,,,,,,TELNA-MACAU-1GB-15D,0.0,,0,deny,manual,4.99,,false,false,,,,,,,,,,,,,kg,,,
macau,,,,,,,,,1GB / 30 Days,,,,,,,,TELNA-MACAU-1GB-30D,0.0,,0,deny,manual,7.99,,false,false,,,,,,,,,,,,,kg,,,
macau,,,,,,,,,3GB / 5 Days,,,,,,,,TELNA-MACAU-3GB-5D,0.0,,0,deny,manual,4.99,,false,false,,,,,,,,,,,,,kg,,,
macau,,,,,,,,,3GB / 10 Days,,,,,,,,TELNA-MACAU-3GB-10D,0.0,,0,deny,manual,5.99,,false,false,,,,,,,,,,,,,kg,,,
macau,,,,,,,,,3GB / 15 Days,,,,,,,,TELNA-MACAU-3GB-15D,0.0,,0,deny,manual,6.99,,false,false,,,,,,,,,,,,,kg,,,
macau,,,,,,,,,3GB / 30 Days,,,,,,,,TELNA-MACAU-3GB-30D,0.0,,0,deny,manual,8.99,,false,false,,,,,,,,,,,,,kg,,,
macau,,,,,,,,,5GB / 5 Days,,,,,,,,TELNA-MACAU-5GB-5D,0.0,,0,deny,manual,5.99,,false,false,,,,,,,,,,,,,kg,,,
macau,,,,,,,,,5GB / 10 Days,,,,,,,,TELNA-MACAU-5GB-10D,0.0,,0,deny,manual,6.99,,false,false,,,,,,,,,,,,,kg,,,
macau,,,,,,,,,5GB / 15 Days,,,,,,,,TELNA-MACAU-5GB-15D,0.0,,0,deny,manual,7.99,,false,false,,,,,,,,,,,,,kg,,,
macau,,,,,,,,,5GB / 30 Days,,,,,,,,TELNA-MACAU-5GB-30D,0.0,,0,deny,manual,9.99,,false,false,,,,,,,,,,,,,kg,,,
macau,,,,,,,,,10GB / 5 Days,,,,,,,,TELNA-MACAU-10GB-5D,0.0,,0,deny,manual,12.99,,false,false,,,,,,,,,,,,,kg,,,
macau,,,,,,,,,10GB / 10 Days,,,,,,,,TELNA-MACAU-10GB-10D,0.0,,0,deny,manual,13.99,,false,false,,,,,,,,,,,,,kg,,,
macau,,,,,,,,,10GB / 15 Days,,,,,,,,TELNA-MACAU-10GB-15D,0.0,,0,deny,manual,14.99,,false,false,,,,,,,,,,,,,kg,,,
macau,,,,,,,,,10GB / 30 Days,,,,,,,,TELNA-MACAU-10GB-30D,0.0,,0,deny,manual,16.99,,false,false,,,,,,,,,,,,,kg,,,
macau,,,,,,,,,20GB / 5 Days,,,,,,,,TELNA-MACAU-20GB-5D,0.0,,0,deny,manual,23.99,,false,false,,,,,,,,,,,,,kg,,,
macau,,,,,,,,,20GB / 10 Days,,,,,,,,TELNA-MACAU-20GB-10D,0.0,,0,deny,manual,24.99,,false,false,,,,,,,,,,,,,kg,,,
macau,,,,,,,,,20GB / 15 Days,,,,,,,,TELNA-MACAU-20GB-15D,0.0,,0,deny,manual,24.99,,false,false,,,,,,,,,,,,,kg,,,
macau,,,,,,,,,20GB / 30 Days,,,,,,,,TELNA-MACAU-20GB-30D,0.0,,0,deny,manual,27.99,,false,false,,,,,,,,,,,,,kg,,,
luxembourg,Luxembourg,"<p>Travel eSIM data plan for Luxembourg.</p>
<p>Si vous possédez déjà une eSIM de chez nous, cet achat sera ajouté à votre eSIM existante sous forme de recharge. S’il s’agit de votre premier achat, nous vous enverrons votre code QR par courriel après la confirmation de votre paiement.</p>",Quebec eSIM,,eSIM,"eSIM, Luxembourg, Telna",false,Plan,1GB / 5 Days,,,,,,,,TELNA-LUXEMBOURG-1GB-5D,0.0,,0,deny,manual,2.99,,false,false,,,,,,,,,false,,,,kg,,,active
luxembourg,,,,,,,,,1GB / 10 Days,,,,,,,,TELNA-LUXEMBOURG-1GB-10D,0.0,,0,deny,manual,3.99,,false,false,,,,,,,,,,,,,kg,,,
luxembourg,,,,,,,,,1GB / 15 Days,,,,,,,,TELNA-LUXEMBOURG-1GB-15D,0.0,,0,deny,manual,4.99,,false,false,,,,,,,,,,,,,kg,,,
luxembourg,,,,,,,,,1GB / 30 Days,,,,,,,,TELNA-LUXEMBOURG-1GB-30D,0.0,,0,deny,manual,6.99,,false,false,,,,,,,,,,,,,kg,,,
luxembourg,,,,,,,,,3GB / 5 Days,,,,,,,,TELNA-LUXEMBOURG-3GB-5D,0.0,,0,deny,manual,6.99,,false,false,,,,,,,,,,,,,kg,,,
